tweet_id,favorites,retweets,user_followers,user_favourites,date_time
877556246731214848,20713,3345,8957996,146001,2017-06-21 15:58:08+00:00
877316821321428993,25049,4587,8957996,146001,2017-06-21 00:06:44+00:00
877201837425926144,24744,4896,8957996,146001,2017-06-20 16:29:50+00:00
876838120628539392,18913,2936,8957996,146001,2017-06-19 16:24:33+00:00
876537666061221889,21713,4142,8957996,146001,2017-06-18 20:30:39+00:00
876484053909872640,17176,2087,8957996,146001,2017-06-18 16:57:37+00:00
876120275196170240,25603,4104,8957996,146001,2017-06-17 16:52:05+00:00
875747767867523072,22966,3759,8957996,146001,2017-06-16 16:11:53+00:00
875144289856114688,20048,4328,8957996,146001,2017-06-15 00:13:52+00:00
875097192612077568,25110,5376,8957996,146001,2017-06-14 21:06:43+00:00
875021211251597312,23356,4170,8957996,146001,2017-06-14 16:04:48+00:00
874680097055178752,25457,4100,8957996,146001,2017-06-13 17:29:20+00:00
874434818259525634,0,12827,8957996,146001,2017-06-13 01:14:41+00:00
874296783580663808,23853,3652,8957996,146001,2017-06-12 16:06:11+00:00
874057562936811520,20834,3519,8957996,146001,2017-06-12 00:15:36+00:00
874012996292530176,31287,9032,8957996,146001,2017-06-11 21:18:31+00:00
873580283840344065,22198,3490,8957996,146001,2017-06-10 16:39:04+00:00
873337748698140672,0,1401,8957996,146001,2017-06-10 00:35:19+00:00
873213775632977920,6559,1401,8957996,146001,2017-06-09 16:22:42+00:00
872967104147763200,24966,4787,8957996,146001,2017-06-09 00:02:31+00:00
872820683541237760,13525,3301,8957996,146001,2017-06-08 14:20:41+00:00
872620804844003328,19031,3227,8957996,146001,2017-06-08 01:06:27+00:00
872486979161796608,37388,8074,8957996,146001,2017-06-07 16:14:40+00:00
872122724285648897,31422,7193,8957996,146001,2017-06-06 16:07:15+00:00
871879754684805121,34421,9706,8957996,146001,2017-06-06 00:01:46+00:00
871762521631449091,18553,3093,8957996,146001,2017-06-05 16:15:56+00:00
871515927908634625,18541,3089,8957996,146001,2017-06-04 23:56:03+00:00
871166179821445120,0,5096,8957996,146001,2017-06-04 00:46:17+00:00
871102520638267392,19225,4909,8957996,146001,2017-06-03 20:33:19+00:00
871032628920680449,20917,3391,8957996,146001,2017-06-03 15:55:36+00:00
870804317367881728,30919,5510,8957996,146001,2017-06-03 00:48:22+00:00
870726314365509632,112,3,8957996,146001,2017-06-02 19:38:25+00:00
870656317836468226,11307,2325,8957996,146001,2017-06-02 15:00:16+00:00
870374049280663552,76617,23767,8957996,146001,2017-06-01 20:18:38+00:00
870308999962521604,20182,3697,8957996,146001,2017-06-01 16:00:09+00:00
870063196459192321,33610,7419,8957996,146001,2017-05-31 23:43:25+00:00
869772420881756160,39268,9086,8957996,146001,2017-05-31 04:27:59+00:00
869702957897576449,25968,5625,8957996,146001,2017-05-30 23:51:58+00:00
869596645499047938,14711,2779,8957996,146001,2017-05-30 16:49:31+00:00
869227993411051520,18822,3368,8957996,146001,2017-05-29 16:24:37+00:00
868880397819494401,60165,12880,8957996,146001,2017-05-28 17:23:24+00:00
868639477480148993,0,1841,8957996,146001,2017-05-28 01:26:04+00:00
868622495443632128,24511,4730,8957996,146001,2017-05-28 00:18:35+00:00
868552278524837888,9293,1841,8957996,146001,2017-05-27 19:39:34+00:00
867900495410671616,22353,3759,8957996,146001,2017-05-26 00:29:37+00:00
867774946302451713,31378,6581,8957996,146001,2017-05-25 16:10:44+00:00
867421006826221569,14830,2234,8957996,146001,2017-05-24 16:44:18+00:00
867072653475098625,0,106,8957996,146001,2017-05-23 17:40:04+00:00
867051520902168576,29763,7095,8957996,146001,2017-05-23 16:16:06+00:00
866720684873056260,18477,4320,8957996,146001,2017-05-22 18:21:28+00:00
866686824827068416,17799,3109,8957995,146001,2017-05-22 16:06:55+00:00
866450705531457537,112944,31755,8957995,146001,2017-05-22 00:28:40+00:00
866334964761202691,48397,12827,8957995,146001,2017-05-21 16:48:45+00:00
866094527597207552,0,7548,8957995,146001,2017-05-21 00:53:21+00:00
865718153858494464,23804,5079,8957995,146001,2017-05-19 23:57:46+00:00
865359393868664832,24494,4517,8957995,146001,2017-05-19 00:12:11+00:00
865006731092295680,25967,6995,8957995,146001,2017-05-18 00:50:50+00:00
864873206498414592,29881,7845,8957995,146001,2017-05-17 16:00:15+00:00
864279568663928832,13540,2715,8957995,146001,2017-05-16 00:41:21+00:00
864197398364647424,27758,7971,8957995,146001,2017-05-15 19:14:50+00:00
863907417377173506,19139,3757,8957995,146001,2017-05-15 00:02:33+00:00
863553081350529029,14151,3797,8957995,146001,2017-05-14 00:34:33+00:00
863471782782697472,0,2186,8957995,146001,2017-05-13 19:11:30+00:00
863432100342583297,22071,4747,8957995,146001,2017-05-13 16:33:49+00:00
863427515083354112,2035,85,8957995,146001,2017-05-13 16:15:35+00:00
863079547188785154,8154,1009,8957995,146001,2017-05-12 17:12:53+00:00
863062471531167744,7816,2186,8957995,146001,2017-05-12 16:05:02+00:00
862831371563274240,17818,4662,8957995,146001,2017-05-12 00:46:44+00:00
862722525377298433,15897,3222,8957995,146001,2017-05-11 17:34:13+00:00
862457590147678208,18966,4465,8957995,146001,2017-05-11 00:01:27+00:00
862096992088072192,68847,21000,8957995,146001,2017-05-10 00:08:34+00:00
861383897657036800,33585,9753,8957995,146001,2017-05-08 00:54:59+00:00
861288531465048066,15965,3770,8957994,146001,2017-05-07 18:36:02+00:00
861005113778896900,15563,3481,8957994,146001,2017-05-06 23:49:50+00:00
860981674716409858,0,1946,8957994,146001,2017-05-06 22:16:42+00:00
860924035999428608,0,718,8957994,146001,2017-05-06 18:27:40+00:00
860563773140209665,6973,1946,8957994,146001,2017-05-05 18:36:06+00:00
860524505164394496,22045,4825,8957994,146001,2017-05-05 16:00:04+00:00
860276583193509888,17179,3216,8957994,146001,2017-05-04 23:34:55+00:00
860184849394610176,15542,5358,8957994,146001,2017-05-04 17:30:24+00:00
860177593139703809,0,28192,8957994,146001,2017-05-04 17:01:34+00:00
859924526012018688,18295,3756,8957994,146001,2017-05-04 00:15:58+00:00
859851578198683649,14451,3226,8957994,146001,2017-05-03 19:26:06+00:00
859607811541651456,17432,1417,8957994,146001,2017-05-03 03:17:27+00:00
859196978902773760,83692,27592,8957994,146001,2017-05-02 00:04:57+00:00
859074603037188101,31596,12524,8957994,146001,2017-05-01 15:58:40+00:00
858860390427611136,0,7437,8957994,146001,2017-05-01 01:47:28+00:00
858843525470990336,14625,3187,8957994,146001,2017-05-01 00:40:27+00:00
858471635011153920,20219,4480,8957994,146001,2017-04-30 00:02:42+00:00
858107933456039936,14761,2657,8957994,146001,2017-04-28 23:57:28+00:00
857989990357356544,15057,2376,8957994,146001,2017-04-28 16:08:49+00:00
857746408056729600,32058,9789,8957994,146001,2017-04-28 00:00:54+00:00
857393404942143489,5526,1516,8957994,146001,2017-04-27 00:38:11+00:00
857263160327368704,18881,4167,8957994,146001,2017-04-26 16:00:39+00:00
857214891891077121,210,17,8957994,146001,2017-04-26 12:48:51+00:00
857062103051644929,0,154,8957994,146001,2017-04-26 02:41:43+00:00
857029823797047296,17703,3670,8957994,146001,2017-04-26 00:33:27+00:00
856543823941562368,15406,2670,8957994,146001,2017-04-24 16:22:16+00:00
856526610513747968,11201,1741,8957994,146001,2017-04-24 15:13:52+00:00
856330835276025856,0,618,8957994,146001,2017-04-24 02:15:55+00:00
856288084350160898,485,15,8957994,146001,2017-04-23 23:26:03+00:00
856282028240666624,26132,5826,8957994,146001,2017-04-23 23:01:59+00:00
855862651834028034,312,22,8957994,146001,2017-04-22 19:15:32+00:00
855860136149123072,4614,898,8957994,146001,2017-04-22 19:05:32+00:00
855857698524602368,11226,1953,8957994,146001,2017-04-22 18:55:51+00:00
855851453814013952,43332,16811,8957994,146001,2017-04-22 18:31:02+00:00
855818117272018944,25211,5042,8957994,146001,2017-04-22 16:18:34+00:00
855459453768019968,28124,7651,8957994,146001,2017-04-21 16:33:22+00:00
855245323840757760,0,5523,8957994,146001,2017-04-21 02:22:29+00:00
855138241867124737,0,39,8957994,146001,2017-04-20 19:16:59+00:00
854732716440526848,21480,5646,8957994,146001,2017-04-19 16:25:34+00:00
854482394044301312,27611,6354,8957994,146001,2017-04-18 23:50:52+00:00
854365224396361728,17888,4372,8957994,146001,2017-04-18 16:05:17+00:00
854120357044912130,30277,6954,8957994,146001,2017-04-17 23:52:16+00:00
854010172552949760,15414,2939,8957994,146001,2017-04-17 16:34:26+00:00
853760880890318849,27105,5388,8957994,146001,2017-04-17 00:03:50+00:00
853639147608842240,32842,9352,8957994,146001,2017-04-16 16:00:07+00:00
853299958564483072,14715,3324,8957994,146001,2017-04-15 17:32:18+00:00
852936405516943360,0,1859,8957994,146001,2017-04-14 17:27:40+00:00
852912242202992640,8562,1691,8957994,146001,2017-04-14 15:51:39+00:00
852672615818899456,14194,2025,8957994,146001,2017-04-13 23:59:28+00:00
852553447878664193,15473,3261,8957994,146001,2017-04-13 16:05:56+00:00
852311364735569921,31548,9330,8957994,146001,2017-04-13 00:03:59+00:00
852226086759018497,18997,6419,8957994,146001,2017-04-12 18:25:07+00:00
852189679701164033,10940,1493,8957994,146001,2017-04-12 16:00:27+00:00
851861385021730816,0,19,8957994,146001,2017-04-11 18:15:55+00:00
851591660324737024,15515,3267,8957994,146001,2017-04-11 00:24:08+00:00
851464819735769094,23137,6646,8957994,146001,2017-04-10 16:00:07+00:00
851224888060895234,19756,5417,8957994,146001,2017-04-10 00:06:42+00:00
850753642995093505,29337,8528,8957994,146001,2017-04-08 16:54:09+00:00
850380195714523136,12524,2451,8957994,146001,2017-04-07 16:10:12+00:00
850333567704068097,3308,309,8957994,146001,2017-04-07 13:04:55+00:00
850145622816686080,15600,3568,8957994,146001,2017-04-07 00:38:06+00:00
850019790995546112,19522,4594,8957994,146001,2017-04-06 16:18:05+00:00
849776966551130114,29076,7163,8957994,146001,2017-04-06 00:13:11+00:00
849668094696017920,0,4680,8957994,146001,2017-04-05 17:00:34+00:00
849412302885593088,15209,2967,8957994,146001,2017-04-05 00:04:08+00:00
849336543269576704,10923,1784,8957994,146001,2017-04-04 19:03:06+00:00
849051919805034497,40553,7997,8957994,146001,2017-04-04 00:12:06+00:00
848690551926992896,24145,4097,8957994,146001,2017-04-03 00:16:10+00:00
848324959059550208,23697,4368,8957994,146001,2017-04-02 00:03:26+00:00
848213670039564288,7834,676,8957994,146001,2017-04-01 16:41:12+00:00
848212111729840128,15652,2857,8957994,146001,2017-04-01 16:35:01+00:00
847978865427394560,0,3085,8957994,146001,2017-04-01 01:08:10+00:00
847971574464610304,0,418,8957994,146001,2017-04-01 00:39:12+00:00
847962785489326080,22570,4809,8957994,146001,2017-04-01 00:04:17+00:00
847842811428974592,5206,1249,8957994,146001,2017-03-31 16:07:33+00:00
847617282490613760,6717,391,8957994,146001,2017-03-31 01:11:22+00:00
847606175596138505,18040,3248,8957994,146001,2017-03-31 00:27:14+00:00
847251039262605312,19698,4108,8957994,146001,2017-03-30 00:56:03+00:00
847157206088847362,19069,5536,8957994,146001,2017-03-29 18:43:12+00:00
847116187444137987,20652,3025,8957994,146001,2017-03-29 16:00:12+00:00
846874817362120707,19323,3730,8957994,146001,2017-03-29 00:01:05+00:00
846514051647705089,42820,10954,8957994,146001,2017-03-28 00:07:32+00:00
846505985330044928,13582,2917,8957994,146001,2017-03-27 23:35:28+00:00
846153765933735936,30333,8584,8957994,146001,2017-03-27 00:15:53+00:00
846139713627017216,29877,9591,8957994,146001,2017-03-26 23:20:02+00:00
846042936437604353,15380,2716,8957994,146001,2017-03-26 16:55:29+00:00
845812042753855489,28111,8259,8957994,146001,2017-03-26 01:38:00+00:00
845677943972139009,24290,4580,8957576,146002,2017-03-25 16:45:08+00:00
845397057150107648,7338,1696,8957994,146001,2017-03-24 22:08:59+00:00
845306882940190720,22476,5111,8957994,146001,2017-03-24 16:10:40+00:00
845098359547420673,0,7281,8957994,146001,2017-03-24 02:22:04+00:00
844979544864018432,13144,2427,8957994,146001,2017-03-23 18:29:57+00:00
844973813909606400,14478,3016,8957994,146001,2017-03-23 18:07:10+00:00
844580511645339650,15879,2962,8957994,146001,2017-03-22 16:04:20+00:00
844223788422217728,13198,2078,8957994,146001,2017-03-21 16:26:50+00:00
843981021012017153,14660,2823,8957994,146001,2017-03-21 00:22:10+00:00
843856843873095681,20741,4389,8957994,146001,2017-03-20 16:08:44+00:00
843604394117681152,16305,2607,8957994,146001,2017-03-19 23:25:35+00:00
843235543001513987,20771,5719,8957994,146001,2017-03-18 22:59:54+00:00
842846295480000512,14788,3473,8957994,146001,2017-03-17 21:13:10+00:00
842765311967449089,6499,1207,8957994,146001,2017-03-17 15:51:22+00:00
842535590457499648,17520,3357,8957995,146001,2017-03-17 00:38:32+00:00
842163532590374912,23614,5523,8957995,146001,2017-03-16 00:00:07+00:00
842115215311396866,13520,2887,8957995,146001,2017-03-15 20:48:07+00:00
841833993020538882,0,14342,8957995,146001,2017-03-15 02:10:39+00:00
841680585030541313,24937,7497,8957995,146001,2017-03-14 16:01:03+00:00
841439858740625411,12192,3502,8957995,146001,2017-03-14 00:04:30+00:00
841320156043304961,19160,5282,8957995,146001,2017-03-13 16:08:50+00:00
841314665196081154,15317,4440,8957995,146001,2017-03-13 15:47:01+00:00
841077006473256960,22131,5096,8957995,146001,2017-03-13 00:02:39+00:00
840761248237133825,0,1680,8957995,146001,2017-03-12 03:07:56+00:00
840728873075638272,0,15344,8957995,146001,2017-03-12 00:59:17+00:00
840698636975636481,172,2,8957995,146001,2017-03-11 22:59:09+00:00
840696689258311684,11900,927,8957995,146001,2017-03-11 22:51:24+00:00
840632337062862849,8705,1680,8957995,146001,2017-03-11 18:35:42+00:00
840370681858686976,15914,4363,8957995,146001,2017-03-11 01:15:58+00:00
840268004936019968,18633,5494,8957995,146001,2017-03-10 18:27:58+00:00
839990271299457024,13000,2176,8957995,146001,2017-03-10 00:04:21+00:00
839549326359670784,26584,7437,8957995,146001,2017-03-08 18:52:12+00:00
839290600511926273,0,137,8957995,146001,2017-03-08 01:44:07+00:00
839239871831150596,26256,6245,8957995,146001,2017-03-07 22:22:32+00:00
838952994649550848,19069,3846,8957995,146001,2017-03-07 03:22:35+00:00
838921590096166913,10800,1957,8957995,146001,2017-03-07 01:17:48+00:00
838916489579200512,0,33,8957995,146001,2017-03-07 00:57:32+00:00
838831947270979586,0,10584,8957995,146001,2017-03-06 19:21:35+00:00
838561493054533637,10642,1275,8957995,146001,2017-03-06 01:26:54+00:00
838476387338051585,21806,4560,8957995,146001,2017-03-05 19:48:43+00:00
838201503651401729,0,9646,8957995,146001,2017-03-05 01:36:26+00:00
838150277551247360,1614,318,8957995,146001,2017-03-04 22:12:52+00:00
838085839343206401,136,1,8957995,146001,2017-03-04 17:56:49+00:00
838083903487373313,17121,2996,8957995,146001,2017-03-04 17:49:08+00:00
837820167694528512,33079,7548,8957995,146001,2017-03-04 00:21:08+00:00
837482249356513284,3751,426,8957577,146002,2017-03-03 01:58:22+00:00
837471256429613056,12432,2171,8957995,146001,2017-03-03 01:14:41+00:00
837110210464448512,15593,2276,8957995,146001,2017-03-02 01:20:01+00:00
836989968035819520,12406,2216,8957995,146001,2017-03-01 17:22:13+00:00
836753516572119041,18820,4471,8957995,146001,2017-03-01 01:42:39+00:00
836677758902222849,12278,2143,8957995,146001,2017-02-28 20:41:37+00:00
836648853927522308,0,533,8957995,146001,2017-02-28 18:46:45+00:00
836397794269200385,0,26467,8957995,146001,2017-02-28 02:09:08+00:00
836380477523124226,14387,2884,8957995,146001,2017-02-28 01:00:19+00:00
836260088725786625,20729,4157,8957995,146001,2017-02-27 17:01:56+00:00
836001077879255040,18542,4109,8957995,146001,2017-02-26 23:52:43+00:00
835685285446955009,0,7832,8957995,146001,2017-02-26 02:57:52+00:00
835574547218894849,17334,3473,8957995,146001,2017-02-25 19:37:50+00:00
835536468978302976,0,1624,8957995,146001,2017-02-25 17:06:32+00:00
835309094223372289,0,20179,8957995,146001,2017-02-25 02:03:02+00:00
835297930240217089,16050,2892,8957995,146001,2017-02-25 01:18:40+00:00
835264098648616962,7517,1624,8957995,146001,2017-02-24 23:04:14+00:00
835246439529840640,2052,69,8957995,146001,2017-02-24 21:54:03+00:00
835172783151792128,25494,5559,8957577,146002,2017-02-24 17:01:22+00:00
835152434251116546,21763,2895,8957995,146001,2017-02-24 15:40:31+00:00
834931633769889797,10510,1564,8957995,146001,2017-02-24 01:03:08+00:00
834786237630337024,20887,5336,8957995,146001,2017-02-23 15:25:23+00:00
834574053763584002,13296,2431,8957995,146001,2017-02-23 01:22:14+00:00
834477809192075265,0,10269,8957995,146001,2017-02-22 18:59:48+00:00
834458053273591808,9370,1615,8957995,146001,2017-02-22 17:41:18+00:00
834209720923721728,20023,4576,8957995,146001,2017-02-22 01:14:30+00:00
834167344700198914,15423,3542,8957995,146001,2017-02-21 22:26:07+00:00
834089966724603904,9780,2064,8957995,146001,2017-02-21 17:18:39+00:00
834086379323871233,12729,2130,8957995,146001,2017-02-21 17:04:24+00:00
833863086058651648,13094,2322,8957995,146001,2017-02-21 02:17:06+00:00
833826103416520705,17668,3634,8957995,146001,2017-02-20 23:50:09+00:00
833732339549220864,0,212,8957995,146001,2017-02-20 17:37:34+00:00
833722901757046785,20351,3127,8957995,146001,2017-02-20 17:00:04+00:00
833479644947025920,14500,1966,8957995,146001,2017-02-20 00:53:27+00:00
833124694597443584,19721,4680,8957995,146001,2017-02-19 01:23:00+00:00
832998151111966721,12926,2120,8957995,146001,2017-02-18 17:00:10+00:00
832769181346996225,0,38,8957995,146001,2017-02-18 01:50:19+00:00
832757312314028032,16453,3492,8957995,146001,2017-02-18 01:03:09+00:00
832682457690300417,11581,2820,8957995,146001,2017-02-17 20:05:43+00:00
832645525019123713,2859,515,8957995,146001,2017-02-17 17:38:57+00:00
832636094638288896,15486,2691,8957995,146001,2017-02-17 17:01:29+00:00
832397543355072512,11688,2137,8957995,146001,2017-02-17 01:13:34+00:00
832369877331693569,16754,3085,8957995,146001,2017-02-16 23:23:38+00:00
832273440279240704,11060,2260,8957994,146001,2017-02-16 17:00:25+00:00
832215909146226688,0,6016,8957994,146001,2017-02-16 13:11:49+00:00
832215726631055365,0,9030,8957994,146001,2017-02-16 13:11:05+00:00
832088576586297345,60,2,8957994,146001,2017-02-16 04:45:50+00:00
832040443403784192,0,9279,8957994,146001,2017-02-16 01:34:34+00:00
832032802820481025,17423,4518,8957994,146001,2017-02-16 01:04:13+00:00
831939777352105988,23399,5949,8957994,146001,2017-02-15 18:54:34+00:00
831926988323639298,327,34,8957994,146001,2017-02-15 18:03:45+00:00
831911600680497154,26907,6292,8957994,146001,2017-02-15 17:02:36+00:00
831670449226514432,10177,1758,8957994,146001,2017-02-15 01:04:21+00:00
831650051525054464,6954,1859,8957994,146001,2017-02-14 23:43:18+00:00
831552930092285952,8757,2252,8957994,146001,2017-02-14 17:17:22+00:00
831322785565769729,9081,1502,8957994,146001,2017-02-14 02:02:51+00:00
831315979191906304,6384,1081,8957994,146001,2017-02-14 01:35:49+00:00
831309418084069378,11504,2392,8957994,146001,2017-02-14 01:09:44+00:00
831262627380748289,11626,1979,8957994,146001,2017-02-13 22:03:49+00:00
830956169170665475,7803,1445,8957994,146001,2017-02-13 01:46:03+00:00
830583320585068544,65123,16212,8957994,146001,2017-02-12 01:04:29+00:00
830173239259324417,0,5498,8957994,146001,2017-02-10 21:54:58+00:00
830097400375152640,9536,2842,8957994,146001,2017-02-10 16:53:37+00:00
829878982036299777,0,4844,8957994,146001,2017-02-10 02:25:42+00:00
829861396166877184,11980,1878,8957994,146001,2017-02-10 01:15:49+00:00
829501995190984704,31019,10269,8957994,146001,2017-02-09 01:27:41+00:00
829449946868879360,10230,1945,8957994,146001,2017-02-08 22:00:52+00:00
829141528400556032,23809,7106,8957994,146001,2017-02-08 01:35:19+00:00
829011960981237760,52133,15873,8957994,146001,2017-02-07 17:00:28+00:00
828801551087042563,0,3311,8957994,146001,2017-02-07 03:04:22+00:00
828770345708580865,25005,5678,8957994,146001,2017-02-07 01:00:22+00:00
828708714936930305,35674,10854,8957994,146001,2017-02-06 20:55:28+00:00
828650029636317184,9304,1294,8957994,146001,2017-02-06 17:02:17+00:00
828409743546925057,6211,1123,8957993,146001,2017-02-06 01:07:28+00:00
828408677031882754,7515,1242,8957993,146001,2017-02-06 01:03:14+00:00
828381636999917570,12322,2161,8957993,146001,2017-02-05 23:15:47+00:00
828376505180889089,7237,1040,8957993,146001,2017-02-05 22:55:23+00:00
828372645993398273,12312,2843,8957993,146001,2017-02-05 22:40:03+00:00
828361771580813312,2137,172,8957993,146001,2017-02-05 21:56:51+00:00
828046555563323392,11485,2780,8957993,146001,2017-02-05 01:04:17+00:00
828011680017821696,10130,2093,8957993,146001,2017-02-04 22:45:42+00:00
827933404142436356,19634,5092,8957993,146001,2017-02-04 17:34:40+00:00
827653905312006145,15174,2931,8957993,146001,2017-02-03 23:04:02+00:00
827600520311402496,7313,913,8957993,146001,2017-02-03 19:31:54+00:00
827324948884643840,15506,2944,8957993,146001,2017-02-03 01:16:53+00:00
827199976799354881,10355,2161,8957993,146001,2017-02-02 17:00:17+00:00
826958653328592898,21089,4844,8957993,146001,2017-02-02 01:01:21+00:00
826848821049180160,35444,9860,8957993,146001,2017-02-01 17:44:55+00:00
826615380357632002,0,3870,8957993,146001,2017-02-01 02:17:19+00:00
826598799820865537,5019,241,8957993,146001,2017-02-01 01:11:25+00:00
826598365270007810,9808,2282,8957993,146001,2017-02-01 01:09:42+00:00
826476773533745153,18027,4071,8957993,146001,2017-01-31 17:06:32+00:00
826240494070030336,12994,2536,8957993,146001,2017-01-31 01:27:39+00:00
826204788643753985,4773,893,8957993,146001,2017-01-30 23:05:46+00:00
826115272272650244,15312,3019,8957993,146001,2017-01-30 17:10:04+00:00
825876512159186944,10259,1810,8957993,146001,2017-01-30 01:21:19+00:00
825829644528148480,12491,2430,8957993,146001,2017-01-29 22:15:05+00:00
825535076884762624,55857,17127,8957993,146001,2017-01-29 02:44:34+00:00
825147591692263424,17926,4407,8957993,146001,2017-01-28 01:04:51+00:00
825120256414846976,0,1211,8957993,146001,2017-01-27 23:16:13+00:00
825026590719483904,6141,1211,8957992,146001,2017-01-27 17:04:02+00:00
824796380199809024,0,5362,8957992,146001,2017-01-27 01:49:15+00:00
824775126675836928,14622,3409,8957993,146001,2017-01-27 00:24:48+00:00
824663926340194305,10316,1723,8957993,146001,2017-01-26 17:02:56+00:00
824325613288833024,11592,10312,8957993,146001,2017-01-25 18:38:36+00:00
824297048279236611,14762,3748,8957993,146001,2017-01-25 16:45:05+00:00
824025158776213504,4742,584,8957993,146001,2017-01-24 22:44:42+00:00
823939628516474880,10428,2644,8957993,146001,2017-01-24 17:04:50+00:00
823719002937630720,0,10877,8957993,146001,2017-01-24 02:28:08+00:00
823699002998870016,13717,2454,8957993,146001,2017-01-24 01:08:40+00:00
823581115634085888,12747,2557,8957993,146001,2017-01-23 17:20:14+00:00
823333489516937216,687,22,8957993,146001,2017-01-23 00:56:15+00:00
823322678127919110,15439,3910,8957993,146001,2017-01-23 00:13:17+00:00
823269594223824897,0,9633,8957994,146001,2017-01-22 20:42:21+00:00
822975315408461824,17001,3357,8957994,146001,2017-01-22 01:12:59+00:00
822872901745569793,128965,42049,8957994,146001,2017-01-21 18:26:02+00:00
822859134160621569,12984,2216,8957994,146001,2017-01-21 17:31:20+00:00
822647212903690241,0,6235,8957994,146001,2017-01-21 03:29:14+00:00
822610361945911296,14525,2868,8957994,146001,2017-01-21 01:02:48+00:00
822489057087389700,17795,6235,8957994,146001,2017-01-20 17:00:46+00:00
822462944365645825,27381,13876,8957994,146001,2017-01-20 15:17:01+00:00
822244816520155136,34348,9633,8957994,146001,2017-01-20 00:50:15+00:00
822163064745328640,0,4625,8957994,146001,2017-01-19 19:25:24+00:00
821886076407029760,11103,2245,8957994,146001,2017-01-19 01:04:45+00:00
821813639212650496,0,3293,8957994,146001,2017-01-18 20:16:54+00:00
821765923262631936,8232,1622,8957994,146001,2017-01-18 17:07:18+00:00
821522889702862852,7889,1710,8957994,146001,2017-01-18 01:01:34+00:00
821421320206483457,0,5424,8957994,146001,2017-01-17 18:17:58+00:00
821407182352777218,11515,4214,8957994,146001,2017-01-17 17:21:47+00:00
821153421864615936,248,10,8957994,146001,2017-01-17 00:33:26+00:00
821149554670182400,8466,1912,8957994,146001,2017-01-17 00:18:04+00:00
821107785811234820,9430,2078,8957994,146001,2017-01-16 21:32:06+00:00
821044531881721856,12441,2221,8957994,146001,2017-01-16 17:20:45+00:00
820837357901512704,0,6554,8957994,146001,2017-01-16 03:37:31+00:00
820749716845686786,30987,9646,8957994,146001,2017-01-15 21:49:15+00:00
820690176645140481,12009,3154,8957994,146001,2017-01-15 17:52:40+00:00
820494788566847489,0,551,8957994,146001,2017-01-15 04:56:16+00:00
820446719150292993,0,2502,8957994,146001,2017-01-15 01:45:15+00:00
820314633777061888,3284,551,8957994,146001,2017-01-14 17:00:24+00:00
820078625395449857,19443,6135,8957994,146001,2017-01-14 01:22:35+00:00
820013781606658049,0,1141,8957994,146001,2017-01-13 21:04:55+00:00
819952236453363712,5232,1141,8957994,146001,2017-01-13 17:00:21+00:00
819924195358416896,12705,4777,8957994,146001,2017-01-13 15:08:56+00:00
819711362133872643,13131,3047,8957994,146001,2017-01-13 01:03:12+00:00
819588359383371776,9489,1950,8957994,146001,2017-01-12 16:54:26+00:00
819347104292290561,7095,1175,8957994,146001,2017-01-12 00:55:47+00:00
819238181065359361,2216,399,8957994,146001,2017-01-11 17:42:57+00:00
819227688460238848,22662,6554,8957994,146001,2017-01-11 17:01:16+00:00
819015337530290176,0,36189,8957994,146001,2017-01-11 02:57:27+00:00
819015331746349057,0,18644,8957994,146001,2017-01-11 02:57:26+00:00
819006400881917954,44641,18644,8957994,146001,2017-01-11 02:21:57+00:00
819004803107983360,85671,36189,8957994,146001,2017-01-11 02:15:36+00:00
818646164899774465,0,20486,8957994,146001,2017-01-10 02:30:30+00:00
818627210458333184,22037,7392,8957993,146001,2017-01-10 01:15:10+00:00
818614493328580609,9672,2477,8957993,146001,2017-01-10 00:24:38+00:00
818588835076603904,0,5981,8957993,146001,2017-01-09 22:42:41+00:00
818536468981415936,10668,2395,8957993,146001,2017-01-09 19:14:36+00:00
818307523543449600,0,7874,8957993,146001,2017-01-09 04:04:51+00:00
818259473185828864,10829,2198,8957993,146001,2017-01-09 00:53:55+00:00
818145370475810820,12070,2502,8957993,146001,2017-01-08 17:20:31+00:00
817908911860748288,4777,782,8957993,146001,2017-01-08 01:40:55+00:00
817827839487737858,50687,26467,8957993,146001,2017-01-07 20:18:46+00:00
817777686764523521,10578,2628,8957993,146001,2017-01-07 16:59:28+00:00
817536400337801217,11592,2885,8957993,146001,2017-01-07 01:00:41+00:00
817502432452313088,0,3320,8957993,146001,2017-01-06 22:45:43+00:00
817423860136083457,33207,14342,8957993,146001,2017-01-06 17:33:29+00:00
817415592588222464,5507,930,8957993,146001,2017-01-06 17:00:38+00:00
817181837579653120,0,8261,8957993,146001,2017-01-06 01:31:47+00:00
817171292965273600,8629,1982,8957993,146001,2017-01-06 00:49:53+00:00
817120970343411712,12019,2543,8957993,146001,2017-01-05 21:29:55+00:00
817056546584727552,8443,1609,8957993,146001,2017-01-05 17:13:55+00:00
816829038950027264,0,4615,8957994,146001,2017-01-05 02:09:53+00:00
816816676327063552,9841,1998,8957994,146001,2017-01-05 01:20:46+00:00
816697700272001025,9624,2145,8957994,146001,2017-01-04 17:27:59+00:00
816450570814898180,29886,7874,8957994,146001,2017-01-04 01:05:59+00:00
816336735214911488,8464,1901,8957994,146001,2017-01-03 17:33:39+00:00
